bundle,pearson arousal,pearson valence,ccc arousal,ccc valence
male2_neutral_9a_1,0.09809167539447823,0.01787493188009905,0.0019019598239591801,0.017829396842607884
male2_sad_10a_1,0.02692972541905671,-0.17689672820782185,0.0265164886416507,-0.0027428561970243752
male2_sad_11a_1,-0.3837616938312023,0.04699810805742508,-0.03216559851452764,0.0009077174691852807
male2_sad_12a_1,-0.12395309969646125,-0.3728580077037932,-0.012614906871654745,-0.004040150179465049
male2_sad_13a_1,0.7127711299273075,0.7112629037709024,0.2548701108996496,0.010673068609958269
male2_sad_14a_1,,0.508263570508286,,0.005893520449771579
male2_sad_15a_1,0.04961934463538394,0.27740632588572717,0.008234890137342235,0.0034606949833447483
male2_sad_1a_1,0.7465955441060265,0.07296026920767525,0.06491459284251573,0.0005178701633907107
male2_sad_2a_1,0.31958901150156027,-0.5098117684339044,0.01674805190369037,-0.003607007737574928
male2_sad_3a_1,0.25779940688577485,-0.25751862345725035,0.05008882396041615,-0.002964061305326983
male2_sad_4a_1,0.428568787104109,0.050603534877359704,0.05233236098797097,0.0005344218755725161
male2_sad_5a_1,0.5439020147027962,-0.3847796584848732,0.12493513370860536,-0.004079915485917784
male2_sad_6a_1,0.48900012654629144,-0.14557422088760094,0.054680908230726535,-0.0026514107166948618
male2_sad_7a_1,-0.10422108200607162,-0.5359316792436745,-0.016157331009286006,-0.004290822162716039
male2_sad_8a_1,-0.4488204141509582,-0.18125917607702835,-0.03858215494324161,-0.002233518639832585
male2_sad_9a_1,0.4845733396134631,-0.061240236682183154,0.05675414256194215,-0.030958991363767098
